c	9 8 3 4 5 0 12 6 7 10 11 14 13 1 2 15	2546.833281	0.745316672	9	8	3	4	5	0	12	6	7	10	11	14	13	1	2	15	
		55.958426	-3.186893																	
		54.892406	-2.923222																	
		53.803895	-1.549931																	
		53.478239	-2.258549																	
		53.409532	-3.000126																	
		52.486125	-1.890507																	
		51.624837	-3.94495																	
		53.751959	-0.335941																	
		54.980766	-1.615849																	
		55.862982	-4.263554																	
		51.488224	-3.186893																	
		50.152266	-5.065556																	
		50.726024	-3.543949																	
		51.460852	-2.588139																	
		51.512161	-0.116215																	
		51.289406	1.075802																	
																				
c	10 8 5 4 0 6 1 2 15 7 9 13 11 12 14 3	3167.698826	0.683230117	10	8	5	4	0	6	1	2	15	7	9	13	11	12	14	3	
		55.862982	-4.263554																	
		54.892406	-2.923222																	
		53.409532	-3.000126																	
		53.478239	-2.258549																	
		52.486125	-1.890507																	
		53.751959	-0.335941																	
		51.460852	-2.588139																	
		51.512161	-0.116215																	
		51.289406	1.075802																	
		54.980766	-1.615849																	
		55.958426	-3.186893																	
		50.726024	-3.543949																	
		51.488224	-3.186893																	
		51.624837	-3.94495																	
		50.152266	-5.065556																	
		53.803895	-1.549931																	
																				
c	8 3 4 5 0 11 12 6 7 10 9 14 13 1 2 15	2489.107826	0.751089217	8	3	4	5	0	11	12	6	7	10	9	14	13	1	2	15	
		54.892406	-2.923222																	
		53.803895	-1.549931																	
		53.478239	-2.258549																	
		53.409532	-3.000126																	
		52.486125	-1.890507																	
		51.488224	-3.186893																	
		51.624837	-3.94495																	
		53.751959	-0.335941																	
		54.980766	-1.615849																	
		55.862982	-4.263554																	
		55.958426	-3.186893																	
		50.152266	-5.065556																	
		50.726024	-3.543949																	
		51.460852	-2.588139																	
		51.512161	-0.116215																	
		51.289406	1.075802																	
																				
c	12 14 1 2 15 9 7 6 10 8 3 4 5 11 0 13	2886.025448	0.711397455	12	14	1	2	15	9	7	6	10	8	3	4	5	11	0	13	
		51.624837	-3.94495																	
		50.152266	-5.065556																	
		51.460852	-2.588139																	
		51.512161	-0.116215																	
		51.289406	1.075802																	
		55.958426	-3.186893																	
		54.980766	-1.615849																	
		53.751959	-0.335941																	
		55.862982	-4.263554																	
		54.892406	-2.923222																	
		53.803895	-1.549931																	
		53.478239	-2.258549																	
		53.409532	-3.000126																	
		51.488224	-3.186893																	
		52.486125	-1.890507																	
		50.726024	-3.543949																	
																				
c	13 11 12 1 2 15 6 5 7 9 10 8 3 4 0 14	2177.622314	0.782237769	13	11	12	1	2	15	6	5	7	9	10	8	3	4	0	14	
		50.726024	-3.543949																	
		51.488224	-3.186893																	
		51.624837	-3.94495																	
		51.460852	-2.588139																	
		51.512161	-0.116215																	
		51.289406	1.075802																	
		53.751959	-0.335941																	
		53.409532	-3.000126																	
		54.980766	-1.615849																	
		55.958426	-3.186893																	
		55.862982	-4.263554																	
		54.892406	-2.923222																	
		53.803895	-1.549931																	
		53.478239	-2.258549																	
		52.486125	-1.890507																	
		50.152266	-5.065556																	
																				
c	0 1 6 7 8 10 9 3 4 5 11 12 14 13 2 15	2155.982991	0.784401701	0	1	6	7	8	10	9	3	4	5	11	12	14	13	2	15	
		52.486125	-1.890507																	
		51.460852	-2.588139																	
		53.751959	-0.335941																	
		54.980766	-1.615849																	
		54.892406	-2.923222																	
		55.862982	-4.263554																	
		55.958426	-3.186893																	
		53.803895	-1.549931																	
		53.478239	-2.258549																	
		53.409532	-3.000126																	
		51.488224	-3.186893																	
		51.624837	-3.94495																	
		50.152266	-5.065556																	
		50.726024	-3.543949																	
		51.512161	-0.116215																	
		51.289406	1.075802																	
																				
c	6 7 9 3 10 8 5 4 0 11 12 14 13 1 2 15	2187.166148	0.781283385	6	7	9	3	10	8	5	4	0	11	12	14	13	1	2	15	
		53.751959	-0.335941																	
		54.980766	-1.615849																	
		55.958426	-3.186893																	
		53.803895	-1.549931																	
		55.862982	-4.263554																	
		54.892406	-2.923222																	
		53.409532	-3.000126																	
		53.478239	-2.258549																	
		52.486125	-1.890507																	
		51.488224	-3.186893																	
		51.624837	-3.94495																	
		50.152266	-5.065556																	
		50.726024	-3.543949																	
		51.460852	-2.588139																	
		51.512161	-0.116215																	
		51.289406	1.075802																	
																				
c	8 5 3 6 4 0 1 11 9 10 7 12 14 13 2 15	2569.349002	0.7430651	8	5	3	6	4	0	1	11	9	10	7	12	14	13	2	15	
		54.892406	-2.923222																	
		53.409532	-3.000126																	
		53.803895	-1.549931																	
		53.751959	-0.335941																	
		53.478239	-2.258549																	
		52.486125	-1.890507																	
		51.460852	-2.588139																	
		51.488224	-3.186893																	
		55.958426	-3.186893																	
		55.862982	-4.263554																	
		54.980766	-1.615849																	
		51.624837	-3.94495																	
		50.152266	-5.065556																	
		50.726024	-3.543949																	
		51.512161	-0.116215																	
		51.289406	1.075802																	
																				
c	13 2 15 6 7 5 4 0 1 11 12 14 9 10 8 3	2564.473095	0.743552691	13	2	15	6	7	5	4	0	1	11	12	14	9	10	8	3	
		50.726024	-3.543949																	
		51.512161	-0.116215																	
		51.289406	1.075802																	
		53.751959	-0.335941																	
		54.980766	-1.615849																	
